href	name	url	color	vote_result	votes
/vote/77211	(2 чтение таб. 2А поправка 45) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77211	red	Отклонен(не набран кворум)	За: 61, Против: 0, Воздержалось: 0
/vote/77213	(2 чтение таб. 2А поправка 47) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77213	red	Отклонен(не набран кворум)	За: 72, Против: 0, Воздержалось: 0
/vote/77215	(2 чтение таб. 2А поправка 49) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77215	red	Отклонен(не набран кворум)	За: 81, Против: 1, Воздержалось: 0
/vote/77217	(2 чтение таб. 2А поправка 51) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77217	red	Отклонен(не набран кворум)	За: 71, Против: 0, Воздержалось: 0
/vote/77219	(2 чтение таб. 2А поправка 53) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77219	red	Отклонен(не набран кворум)	За: 67, Против: 0, Воздержалось: 0
/vote/77221	(3 чтение) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77221	green	Принят|За: 241 чел (54%)	Против: 147, Воздержалось: 0
/vote/76774	(за основу) О проекте порядка работы Государственной Думы на 25 мая 2012 года	http://vote.duma.gov.ru/vote/76774	green	Принят|За: 392 чел (87%)	Против: 5, Воздержалось: 0
/vote/76776	(Предложение деп. Сердюка п. 53) О проекте порядка работы Государственной Думы на 25 мая 2012 года	http://vote.duma.gov.ru/vote/76776	red	Отклонен(не набран кворум)	За: 50, Против: 0, Воздержалось: 0
/vote/76778	(в целом) О проекте порядка работы Государственной Думы на 25 мая 2012 года	http://vote.duma.gov.ru/vote/76778	green	Принят|За: 371 чел (82%)	Против: 0, Воздержалось: 2
/vote/76781	(2 чтение таб 1 поправка деп. Бурыкиной) О проекте федерального закона № 435917-5 "Об обязательном страховании гражданской ответственности перевозчика за причинение вреда жизни, здоровью, имуществу пассажиров и о порядке возмещения такого вреда, причиненного при перевозках пассажиров метрополитеном"	http://vote.duma.gov.ru/vote/76781	green	Принят|За: 301 чел (67%)	Против: 0, Воздержалось: 1
/vote/76784	О проекте постановления Государственной Думы № 78542-6 "О календаре рассмотрения вопросов Государственной Думой с 5 июня по 6 июля 2012 года"	http://vote.duma.gov.ru/vote/76784	green	Принят|За: 334 чел (74%)	Против: 1, Воздержалось: 2
/vote/76786	(третье чтение) О проекте федерального закона № 14945-6 "О внесении изменения в статью 333-33 части второй Налогового кодекса Российской Федерации" (о размерах государственной пошлины за государственную регистрацию гражданских воздушных судов)	http://vote.duma.gov.ru/vote/76786	green	Принят|За: 382 чел (85%)	Против: 0, Воздержалось: 0
/vote/76788	(третье чтение) О проекте федерального закона № 435917-5 "Об обязательном страховании гражданской ответственности перевозчика за причинение вреда жизни, здоровью, имуществу пассажиров и о порядке возмещения такого вреда, причиненного при перевозках пассажиров метрополитеном"	http://vote.duma.gov.ru/vote/76788	green	Принят|За: 386 чел (86%)	Против: 0, Воздержалось: 1
/vote/76790	(третье чтение) О проекте федерального закона № 620282-5 "О внесении изменений в статью 24 Федерального закона "О статусе военнослужащих" (об уточнении оснований предоставления социальных гарантий членам семей погибших (умерших) военнослужащих)	http://vote.duma.gov.ru/vote/76790	green	Принят|За: 438 чел (97%)	Против: 0, Воздержалось: 0
/vote/76792	О проекте федерального закона № 52252-6 "О ратификации Соглашения о порядке формирования и функционирования сил и средств системы коллективной безопасности Организации Договора о коллективной безопасности"	http://vote.duma.gov.ru/vote/76792	green	Принят|За: 449 чел (100%)	Против: 0, Воздержалось: 0
/vote/76794	О проекте федерального закона № 15974-6 "О ратификации Протокола к Соглашению между Правительством Российской Федерации и Европейским космическим агентством об учреждении в Российской Федерации Постоянного представительства Европейского космического агентства и его статусе от 10 апреля 1995 года"	http://vote.duma.gov.ru/vote/76794	green	Принят|За: 440 чел (98%)	Против: 0, Воздержалось: 1
/vote/76796	Продлить до рассм. п. 25 и протокольных поручений	http://vote.duma.gov.ru/vote/76796	green	Принят|За: 251 чел (56%)	Против: 63, Воздержалось: 0
/vote/76798	Предложение деп. Мизулиной	http://vote.duma.gov.ru/vote/76798	green	Принят|За: 360 чел (80%)	Против: 0, Воздержалось: 0
/vote/76800	Протокольное поручение деп. Гудкова	http://vote.duma.gov.ru/vote/76800	red	Отклонен(не набран кворум)	За: 145, Против: 0, Воздержалось: 0
/vote/76802	(первое чтение) О проекте федерального закона № 38463-6 "О присоединении Российской Федерации к Конвенции о юрисдикции, применимом праве, признании, исполнении и сотрудничестве в отношении родительской ответственности и мер по защите детей"	http://vote.duma.gov.ru/vote/76802	green	Принят|За: 360 чел (80%)	Против: 0, Воздержалось: 0
/vote/76705	(в целом) О проекте порядка работы Государственной Думы на 23 мая 2012 года	http://vote.duma.gov.ru/vote/76705	green	Принят|За: 421 чел (94%)	Против: 0, Воздержалось: 1
/vote/76707	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76707	green	Принят|За: 367 чел (82%)	Против: 0, Воздержалось: 0
/vote/76709	(2 чтение таб. 2 отклонённые поправки, поправка №15) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76709	red	Отклонен(не набран кворум)	За: 196, Против: 0, Воздержалось: 0
/vote/76711	(2 чтение таб. 2 отклонённые поправки, поправка №4) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76711	red	Отклонен(не набран кворум)	За: 127, Против: 2, Воздержалось: 0
/vote/76713	(2 чтение таб. 2 отклонённые поправки, поправка №11) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76713	red	Отклонен(не набран кворум)	За: 201, Против: 0, Воздержалось: 0
/vote/76715	(2 чтение таб. 2 отклонённые поправки, поправка №7) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76715	red	Отклонен(не набран кворум)	За: 143, Против: 0, Воздержалось: 0
/vote/76717	(2 чтение таб. 2 отклонённые поправки, поправка №9) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76717	red	Отклонен(не набран кворум)	За: 205, Против: 1, Воздержалось: 0
/vote/76719	(2 чтение таб. 2 отклонённые поправки, поправка №16) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76719	red	Отклонен(не набран кворум)	За: 141, Против: 0, Воздержалось: 0
/vote/76721	(2 чтение таб. 2 отклонённые поправки, поправка №23 №24) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76721	red	Отклонен(не набран кворум)	За: 201, Против: 2, Воздержалось: 0
/vote/76723	(2 чтение таб. 2 отклонённые поправки, поправка №21) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76723	red	Отклонен(не набран кворум)	За: 135, Против: 3, Воздержалось: 0
/vote/76725	(2 чтение таб. 2 отклонённые поправки, поправка №19) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76725	red	Отклонен(не набран кворум)	За: 192, Против: 0, Воздержалось: 0
/vote/76728	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 280112-5 "О внесении изменений в Закон Российской Федерации "О недрах" (в части определения порядка расчета размера вреда, причиненного недрам вследствие нарушения законодательства Российской Федерации о недрах)	http://vote.duma.gov.ru/vote/76728	green	Принят|За: 391 чел (87%)	Против: 0, Воздержалось: 0
/vote/76730	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 620282-5 "О внесении изменений в статью 24 Федерального закона "О статусе военнослужащих" (об уточнении оснований предоставления социальных гарантий членам семей погибших (умерших) военнослужащих)	http://vote.duma.gov.ru/vote/76730	green	Принят|За: 410 чел (91%)	Против: 0, Воздержалось: 0
/vote/76732	(2 чтение таб. 1 принятые поправки , поправка № 5) О проекте федерального закона № 162784-3 "О внесении изменений в Федеральный закон "Об оружии" (по вопросу особенностей порядка и условий оборота оружия, имеющего культурную ценность)	http://vote.duma.gov.ru/vote/76732	red	Отклонен|Против: 0 чел (0%)	За: 0, Воздержалось: 0
/vote/76734	(2 чтение таб. 1 принятые поправки , поправка № 1) О проекте федерального закона № 162784-3 "О внесении изменений в Федеральный закон "Об оружии" (по вопросу особенностей порядка и условий оборота оружия, имеющего культурную ценность)	http://vote.duma.gov.ru/vote/76734	green	Принят|За: 243 чел (54%)	Против: 0, Воздержалось: 1
/vote/76736	(2 чтение таб. 1 принятые поправки , поправка № 4) О проекте федерального закона № 162784-3 "О внесении изменений в Федеральный закон "Об оружии" (по вопросу особенностей порядка и условий оборота оружия, имеющего культурную ценность)	http://vote.duma.gov.ru/vote/76736	green	Принят|За: 236 чел (52%)	Против: 0, Воздержалось: 0
/vote/76738	(2 чтение таб. 1 принятые поправки , поправка № 9) О проекте федерального закона № 162784-3 "О внесении изменений в Федеральный закон "Об оружии" (по вопросу особенностей порядка и условий оборота оружия, имеющего культурную ценность)	http://vote.duma.gov.ru/vote/76738	green	Принят|За: 234 чел (52%)	Против: 0, Воздержалось: 1
/vote/76740	(2 чтение таб. поправок, розданных в зале) О проекте федерального закона № 162784-3 "О внесении изменений в Федеральный закон "Об оружии" (по вопросу особенностей порядка и условий оборота оружия, имеющего культурную ценность)	http://vote.duma.gov.ru/vote/76740	green	Принят|За: 319 чел (71%)	Против: 0, Воздержалось: 0
/vote/76742	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 528836-5 "О внесении изменений в Арбитражный процессуальный кодекс Российской Федерации в связи с совершенствованием упрощенного производства"	http://vote.duma.gov.ru/vote/76742	green	Принят|За: 235 чел (52%)	Против: 0, Воздержалось: 0
/vote/76745	О проекте постановления Государственной Думы № 77569-6 "Об изменениях в составах некоторых комитетов Государственной Думы" (о депутате К.В.Ширшове)	http://vote.duma.gov.ru/vote/76745	green	Принят|За: 383 чел (85%)	Против: 0, Воздержалось: 0
/vote/76747	(второе чтение)(Поправка деп. Штогрина в редакции прфильного комитета к постановлению) О проекте федерального закона № 67894-6 "О внесении изменений в Федеральный закон "О федеральном бюджете на 2012 год и на плановый период 2013 и 2014 годов" (об уточнении параметров федерального бюджета на 2012 год)	http://vote.duma.gov.ru/vote/76747	green	Принят|За: 432 чел (96%)	Против: 0, Воздержалось: 1
/vote/76749	(второе чтение) О проекте федерального закона № 27681-6 "О внесении изменения в статью 842 Федерального закона "Об акционерных обществах" (в части дополнения перечня изъятий о направлении обязательного предложения)	http://vote.duma.gov.ru/vote/76749	green	Принят|За: 441 чел (98%)	Против: 0, Воздержалось: 0
/vote/76751	(второе чтение) О проекте федерального закона № 280112-5 "О внесении изменений в Закон Российской Федерации "О недрах" (в части определения порядка расчета размера вреда, причиненного недрам вследствие нарушения законодательства Российской Федерации о недрах)	http://vote.duma.gov.ru/vote/76751	green	Принят|За: 442 чел (98%)	Против: 0, Воздержалось: 0
/vote/76753	(второе чтение) О проекте федерального закона № 620282-5 "О внесении изменений в статью 24 Федерального закона "О статусе военнослужащих" (об уточнении оснований предоставления социальных гарантий членам семей погибших (умерших) военнослужащих)	http://vote.duma.gov.ru/vote/76753	green	Принят|За: 437 чел (97%)	Против: 0, Воздержалось: 0
/vote/76755	(второе чтение) О проекте федерального закона № 63840-6 "О внесении изменений в Федеральный закон "Об упразднении некоторых районных судов Чукотского автономного округа"	http://vote.duma.gov.ru/vote/76755	green	Принят|За: 234 чел (52%)	Против: 91, Воздержалось: 0
/vote/76757	(второе чтение) О проекте федерального закона № 528836-5 "О внесении изменений в Арбитражный процессуальный кодекс Российской Федерации в связи с совершенствованием упрощенного производства"	http://vote.duma.gov.ru/vote/76757	green	Принят|За: 293 чел (65%)	Против: 0, Воздержалось: 0
/vote/76759	(к отклонению) О проекте федерального закона № 555074-5 "Об упразднении некоторых районных судов Хабаровского края" (принят в 1 чтении 05.10.11)	http://vote.duma.gov.ru/vote/76759	green	Принят|За: 235 чел (52%)	Против: 4, Воздержалось: 0
/vote/76761	(первое чтение) О проекте федерального закона № 50637-6 "О внесении изменений в статьи 9 и 10 Федерального закона "О погребении и похоронном деле" (об уменьшении срока беременности, по истечении которого в случае рождения мертвого ребенка осуществляется предоставление гарантированного перечня услуг по погребению и выплата социального пособия на погребение)	http://vote.duma.gov.ru/vote/76761	green	Принят|За: 434 чел (96%)	Против: 1, Воздержалось: 0
/vote/76763	(первое чтение) О проекте федерального закона № 563906-5 "О внесении изменений в Жилищный кодекс Российской Федерации" (по вопросу передачи технической документации управляющей компании)	http://vote.duma.gov.ru/vote/76763	red	Отклонен|Против: 95 чел (21%)	За: 64, Воздержалось: 1
/vote/76765	Предложение деп. Кармазиной продлить работу	http://vote.duma.gov.ru/vote/76765	green	Принят|За: 281 чел (62%)	Против: 60, Воздержалось: 0
/vote/76767	(первое чтение) О проекте федерального закона № 605879-5 "О внесении изменения в статью 26.3 Федерального закона "Об общих принципах организации законодательных (представительных) и исполнительных органов государственной власти субъектов Российской Федерации" (в части расширения полномочий органов государственной власти субъекта Российской Федерации)	http://vote.duma.gov.ru/vote/76767	red	Отклонен|Против: 111 чел (25%)	За: 0, Воздержалось: 0
/vote/76769	(первое чтение) О проекте федерального закона № 10381-6 "О внесении изменения в статью 17 Федерального закона "Об основных гарантиях избирательных прав и права на участие в референдуме граждан Российской Федерации" (по вопросу ознакомления граждан со списками избирателей)	http://vote.duma.gov.ru/vote/76769	red	Отклонен(не набран кворум)	За: 208, Против: 3, Воздержалось: 1
/vote/76771	Продлить работу до 20.00	http://vote.duma.gov.ru/vote/76771	green	Принят|За: 397 чел (88%)	Против: 0, Воздержалось: 0
/vote/76679	(за основу) О проекте порядка работы Государственной Думы на 22 мая 2012 года	http://vote.duma.gov.ru/vote/76679	green	Принят|За: 377 чел (84%)	Против: 0, Воздержалось: 0
/vote/76681	(Предложение деп. Бессонова снять п.2 и 3) О проекте порядка работы Государственной Думы на 22 мая 2012 года	http://vote.duma.gov.ru/vote/76681	red	Отклонен(не набран кворум)	За: 87, Против: 1, Воздержалось: 0
/vote/76683	(В целом) О проекте порядка работы Государственной Думы на 22 мая 2012 года	http://vote.duma.gov.ru/vote/76683	green	Принят|За: 287 чел (64%)	Против: 2, Воздержалось: 2
/vote/76686	(Поправка к проекту Постановления ГД) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях" (в части установления административного наказания в виде обязательных работ)	http://vote.duma.gov.ru/vote/76686	green	Принят|За: 237 чел (53%)	Против: 60, Воздержалось: 0
/vote/76689	(первое чтение) О проекте федерального закона № 70707-6 "О внесении изменений в статьи 61 и 11 Закона Российской Федерации "О статусе судей в Российской Федерации" (о снятии ограничений по возрасту для замещения должности Председателя Верховного Суда Российской Федерации)	http://vote.duma.gov.ru/vote/76689	green	Принят|За: 345 чел (77%)	Против: 92, Воздержалось: 0
/vote/76691	(третье чтение) О проекте федерального закона № 243917-5 "О внесении изменений в Федеральный закон "О рынке ценных бумаг" и Федеральный закон "Об особенностях эмиссии и обращения государственных и муниципальных ценных бумаг" (в части уточнения отдельных положений, касающихся процедуры эмиссии государственных и муниципальных ценных бумаг)	http://vote.duma.gov.ru/vote/76691	green	Принят|За: 439 чел (98%)	Против: 0, Воздержалось: 0
/vote/76693	(второе чтение) О проекте федерального закона № 583549-5 "О внесении изменения в статью 260 Гражданского процессуального кодекса Российской Федерации" (по вопросу сроков рассмотрения дела, возбужденного по заявлению)	http://vote.duma.gov.ru/vote/76693	green	Принят|За: 387 чел (86%)	Против: 0, Воздержалось: 1
/vote/76695	(второе чтение) О проекте федерального закона № 15938-6 "О признании утратившими силу отдельных законодательных актов (положений законодательных актов) Российской Федерации" (по вопросам регулирования оплаты труда работников организаций бюджетной сферы)	http://vote.duma.gov.ru/vote/76695	green	Принят|За: 291 чел (65%)	Против: 0, Воздержалось: 0
/vote/76697	(первое чтение) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях" (в части установления административного наказания в виде обязательных работ)	http://vote.duma.gov.ru/vote/76697	green	Принят|За: 236 чел (52%)	Против: 207, Воздержалось: 1
/vote/76699	(первое чтение) О проекте федерального закона № 560923-5 "О внесении изменений в статью 54 Федерального закона "О полиции" (в части продления сроков исполнения полицией обязанностей по содержанию иностранных граждан, подлежащих административному выдворению за пределы Российской Федерации, в специально отведенных помещениях органов внутренних дел)	http://vote.duma.gov.ru/vote/76699	green	Принят|За: 433 чел (96%)	Против: 0, Воздержалось: 0
/vote/76701	(первое чтение) О проекте федерального закона № 535733-5 "О внесении изменений в статью 5.27 Кодекса Российской Федерации об административных правонарушениях" (в части усиления административной ответственности за нарушение законодательства о труде и об охране труда)	http://vote.duma.gov.ru/vote/76701	red	Отклонен(не набран кворум)	За: 197, Против: 0, Воздержалось: 0
/vote/76638	(за основу) О проекте порядка работы Государственной Думы на 18 мая 2012 года	http://vote.duma.gov.ru/vote/76638	green	Принят|За: 365 чел (81%)	Против: 0, Воздержалось: 0
/vote/76640	(Предложение деп.Казакова о создании Временной Комиссии ГД) О проекте порядка работы Государственной Думы на 18 мая 2012 года	http://vote.duma.gov.ru/vote/76640	red	Отклонен(не набран кворум)	За: 61, Против: 7, Воздержалось: 0
/vote/76642	(в целом) О проекте порядка работы Государственной Думы на 18 мая 2012 года	http://vote.duma.gov.ru/vote/76642	green	Принят|За: 441 чел (98%)	Против: 0, Воздержалось: 0
/vote/76644	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 5577-6 "Об упразднении Рыбинского районного суда Ярославской области"	http://vote.duma.gov.ru/vote/76644	green	Принят|За: 226 чел (50%)	Против: 0, Воздержалось: 0
/vote/76647	(2 чтение таб. 1 принятые поправки) О проекте федерального закона № 600107-5 "О внесении изменений в статьи 230 и 232 Уголовного кодекса Российской Федерации и отдельные законодательные акты Российской Федерации" (в части усиления ответственности за склонение к потреблению аналогов наркотических средств или психотропных веществ)	http://vote.duma.gov.ru/vote/76647	green	Принят|За: 386 чел (86%)	Против: 0, Воздержалось: 1
/vote/76650	(третье чтение) О проекте федерального закона № 638260-5 "О внесении изменений в отдельные законодательные акты Российской Федерации в связи с принятием Федерального закона "О регулировании деятельности российских граждан и российских юридических лиц в Антарктике"	http://vote.duma.gov.ru/vote/76650	green	Принят|За: 439 чел (98%)	Против: 0, Воздержалось: 0
/vote/76652	(второе чтение) О проекте федерального закона № 2738-6 "О внесении изменения в статью 56 Жилищного кодекса Российской Федерации" (в части социальной поддержки граждан, имеющих трех и более детей, получивших бесплатно земельные участки для индивидуального жилищного строительства)	http://vote.duma.gov.ru/vote/76652	green	Принят|За: 440 чел (98%)	Против: 0, Воздержалось: 0
/vote/76654	(второе чтение) О проекте федерального закона № 14945-6 "О внесении изменения в статью 333-33 части второй Налогового кодекса Российской Федерации" (о размерах государственной пошлины за государственную регистрацию гражданских воздушных судов)	http://vote.duma.gov.ru/vote/76654	green	Принят|За: 326 чел (72%)	Против: 0, Воздержалось: 0
/vote/76656	(второе чтение) О проекте федерального закона № 600107-5 "О внесении изменений в статьи 230 и 232 Уголовного кодекса Российской Федерации и отдельные законодательные акты Российской Федерации" (в части усиления ответственности за склонение к потреблению аналогов наркотических средств или психотропных веществ)	http://vote.duma.gov.ru/vote/76656	green	Принят|За: 444 чел (99%)	Против: 0, Воздержалось: 0
/vote/76658	(первое чтение) О проекте федерального закона № 394714-4 "О внесении дополнения в статью 17 Жилищного кодекса Российской Федерации" (в части конкретизации положений относительно паспортизации жилых помещений)	http://vote.duma.gov.ru/vote/76658	red	Отклонен(не набран кворум)	За: 2, Против: 0, Воздержалось: 0
/vote/76660	(первое чтение) О проекте федерального закона № 469971-4 "О внесении изменений в Жилищный кодекс Российской Федерации" (по вопросу предоставления коммунальных услуг)	http://vote.duma.gov.ru/vote/76660	red	Отклонен(не набран кворум)	За: 2, Против: 0, Воздержалось: 0
/vote/76662	(первое чтение) О проекте федерального закона № 60922-5 "О внесении изменений в статью 20 Федерального закона "О рекламе" (в части звуковой рекламы на транспорте)	http://vote.duma.gov.ru/vote/76662	red	Отклонен(не набран кворум)	За: 1, Против: 0, Воздержалось: 0
/vote/76664	(первое чтение) О проекте федерального закона № 266214-5 "О внесении изменений в законодательные акты Российской Федерации в связи с уточнением полномочий органов местного самоуправления по выдаче разрешений на установку рекламных конструкций" (в части выдачи разрешений на установку рекламных конструкций)	http://vote.duma.gov.ru/vote/76664	red	Отклонен(не набран кворум)	За: 109, Против: 0, Воздержалось: 0
/vote/76666	(первое чтение) О проекте федерального закона № 513429-5 "О внесении изменений в Федеральный закон "О размещении заказов на поставки товаров, выполнение работ, оказание услуг для государственных и муниципальных нужд" (в части уточнения условий государственного или муниципального контракта о проведении независимой экспертизы)	http://vote.duma.gov.ru/vote/76666	red	Отклонен(не набран кворум)	За: 59, Против: 0, Воздержалось: 0
/vote/76668	(первое чтение) О проекте федерального закона № 513444-5 "О внесении изменений в Федеральный закон "О размещении заказов на поставки товаров, выполнение работ, оказание услуг для государственных и муниципальных нужд" (в части установления требований к месту вскрытия конвертов с заявками на участие в конкурсе)	http://vote.duma.gov.ru/vote/76668	red	Отклонен(не набран кворум)	За: 117, Против: 0, Воздержалось: 0
/vote/76670	(первое чтение) О проекте федерального закона № 448428-4 "О внесении изменений в отдельные законодательные акты Российской Федерации в связи с принятием Федерального закона "О защите исконной среды обитания, традиционного образа жизни и традиционного природопользования коренных малочисленных народов Российской Федерации"	http://vote.duma.gov.ru/vote/76670	red	Отклонен(не набран кворум)	За: 208, Против: 1, Воздержалось: 1
/vote/76672	(первое чтение) О проекте федерального закона № 33010-6 "О внесении изменения в статью 104-2 Уголовного кодекса Российской Федерации" (в части расширения сферы применения конфискации)	http://vote.duma.gov.ru/vote/76672	green	Принят|За: 431 чел (96%)	Против: 0, Воздержалось: 0
/vote/76674	(первое чтение) О проекте федерального закона № 34864-6 "О внесении изменения в статью 33-2 Закона Российской Федерации "Об образовании" (в части определения порядка и размеров оплаты услуг экспертов, привлеченных к проведению аккредитационной экспертизы образовательных учреждений и научных организаций)	http://vote.duma.gov.ru/vote/76674	green	Принят|За: 381 чел (85%)	Против: 62, Воздержалось: 1
